PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
6064773,Parque Begoña,"Parque muy visible desde la M-30 con un gran talud de pradera. Tiene zonas infantiles a la salida del metro, lugares estanciales muy cómodos y campos de fútbol sala y baloncesto.",,,Bus: 125 y 135  RENFE: Ramón y Cajal,Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:   21.071  m&sup2;      % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total de unidades arbóreas: 324 Olmo de Siberia 22% Pino piñonero 21% Álamo plateado 16% Almez 8%  Arbustos.   N&ordm;  total de unidades arbustivas: 9 Pita 33% Viburnos 11% Rosa de Siria33  Macizos arbustivos.  Superficie de macizos arbustivos: 1.912   m&sup2;  Griñolera 27% Espino de fuego 8% Romero 24%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8b240b11e59df210VgnVCM2000000c205a0aRCRD,SAN MODESTO,CALLE,V,1,,,,,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441865,4481903,40.48390627,-3.687220746,,,,/contenido/entidadesYorganismos/ParquesJardines
5991086,Parque Biosaludable,"El Parque Biosaludable es el fruto de la recuperación ambiental de una zona de vertidos. Esta zona forestal está compuesta en su mayor parte por la especie de pino carrasco con ejemplares de olivo y alcornoque intercalados. Un bosque de encinas, plantado durante una actividad escolar, ocupa la zona más occidental del parque. Aunque la mayoría de los árboles son todavía jóvenes, también hay varios ejemplares de gran porte de pino piñonero. El parque está dotado de dos zonas con equipamientos deportivos y un carril bici que lo cruza uniendo el barrio de la Alameda de Osuna con el Parque Juan Carlos I.  En este parque también se ubica un huerto urbano.",,Zonas caninas  Instalaciones deportivas,"Metro: El Capricho (línea 5)  Bus: 101, 114, 115 y 151",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  95.955  m&sup2;    Especies predominantes (% con respecto a especies principales)   Árboles.   N&ordm;  total de unidades arbóreas: 988  Pino carrasco 61% Encina 18% Fresno 15% Ciprés 6%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.175  m&sup2;  Taray 25% Jara 20% Madroño 18% Olivilla 13%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4cefff6b235ae210VgnVCM1000000b205a0aRCRD,ALAMEDA DE OSUNA,PASEO,V,8,,,,,MADRID,MADRID,28042,ALAMEDA DE OSUNA,BARAJAS,448924,4478316,40.45205773,-3.603648361,,,,/contenido/entidadesYorganismos/ParquesJardines
5995307,Parque Camino de Vasares,Zona verde formada por diversas zonas estanciales tanto terrizas como pavimentadas con plantaciones diversas.    Otras denominaciones  Parque Vasares,,Zonas Infantiles,"Bus: 54, 58, 103, 142 y N9  Metro: Villa de Vallecas (línea 1)",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  24.146  m&sup2;    Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 339  Plátano de sombra 31% Arce negundo 28% Almez 15% Catalpa 9%  Arbustos.   N&ordm;  total de unidades arbustivas: 3  Laurel cerezo 67% Tuya oriental 33%  Macizos arbustivos.   N&ordm;  de macizos arbustivos: 393  Arbusto de las mariposas 15% Rosa de Siria 12% Enebro de Pfitzer 11%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b0c8b404aa9be210VgnVCM1000000b205a0aRCRD,VASARES,CAMINO,V,4,,,,,MADRID,MADRID,28031,SANTA EUGENIA,VILLA DE VALLECAS,447665,4470691,40.38328848,-3.617866521,,,,/contenido/entidadesYorganismos/ParquesJardines
5977653,Parque Campo de la Paloma,"Zona verde de estilo francés, formada por una parte central, estancial, donde existe un templete, y rodeada por diversos parterres ajardinados. Las zonas que limitan con la calle 'Campo de la Paloma' están formadas por extensas praderas.",,Zonas infantiles   Zonas caninas,,Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie:  38.010  m&sup2;   Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 454 Ciprés de Arizona 21% Plátano de sombra 11% Chopo del Canadá 10% Ciruelo rojo 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 22 Laurel cerezo 23% Árbol de Júpiter 23% Laurel 18%  Macizos arbustivos . Superficie de macizos arbustivos: 8.212  m&sup2;  Durillo 40% Olivilla 19% Espirea 10%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9dfae2fa26c6e210VgnVCM2000000c205a0aRCRD,RAFAEL ALBERTI,AVENIDA,V,38,,,,,MADRID,MADRID,28018,PALOMERAS SURESTE,PUENTE DE VALLECAS,445467,4470719,40.38339947,-3.643762543,,,,/contenido/entidadesYorganismos/ParquesJardines
5982718,Parque Cerro Almodóvar,"Parque con una elevada cantidad de arbolado con gran representación de olmos y pino piñonero. Existen zonas de mayores y varias zonas infantiles, plazas de recreo...",,Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Auditorios  Monumento y kiosco,"Bus: 25, 31 y 138",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  173.477   m&sup2;    %Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 114.123 Olmo de Siberia 48% Pino piñonero 38% Chopo del Canadá 20% Arce 10%  Arbustos.   N&ordm;  total de unidades arbustivas: 17  Rosa de Siria 59% Tuya 35% Cotoneaster 6%  Macizos arbustivos.  Superficie de macizos arbustivos: 6.848  m&sup2;     Griñolera 40% Espirea 9% Forsitia 6%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0568fda02908e210VgnVCM1000000b205a0aRCRD,MARCELINO CASTILLO,CALLE,V,29,,,,,MADRID,MADRID,28047,ALUCHE,LATINA,436908,4471955,40.39392861,-3.744713324,,,,/contenido/entidadesYorganismos/ParquesJardines
5995330,Parque Cerro Peñabel,Cuenta con una plataforma semicircular a modo de mirador y dos glorietas de juegos infantiles. En el centro del parque hay una rotonda bordeada de agua y taludes boscosos.,,Zonas infantiles,"Bus: 42, 132 y 137",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  24.366  m&sup2;    % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 666 Robinia pseudoacacia 42% Chopo del Canadá 18% Acacia plateada 13% Tilo de hojas grandes 8%  Arbustos.   N&ordm;  total de unidades arbustivas: 4  Laurel 50% Fotinia 25% Eucalipto 25%  Macizos arbustivos.  Superficie de macizos arbustivos: 9.353  m&sup2;   Espino de fuego 30% Rosas 11% Romero 8%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4ffeb404aa9be210VgnVCM1000000b205a0aRCRD,CANDIDO MATEOS,CALLE,V,12,,,,,MADRID,MADRID,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,439232,4480831,40.47406043,-3.718181786,,,,/contenido/entidadesYorganismos/ParquesJardines
5978133,Parque Cerro del Tío Pío,"Parque dotado de alturas y pendientes, con extensas superficies de praderas y largas alineaciones de arbolado en los paseos. Dispone de equipamientos deportivos en su zona baja y de carril bici, kiosko y mirador en la zona alta.",,Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Kiosco Bar,"Bus: 54, 141 y 143",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  159.745  m&sup2;    Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 1.217 Pino piñonero 33% Acacia de tres espinas 10% Morera 10%  Arbustos.   N&ordm;  total de unidades arbustivas: 5 Jazmín 60% Espino de fuego 20% Cotoneaster 20%  Macizos arbustivos.  Superficie de macizos arbustivos: 19.794  m&sup2;  Cotoneaster 33% Espino de fuego 22% Enebro de Pfitzer 17%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=956bf5edd607e210VgnVCM1000000b205a0aRCRD,BENJAMIN PALENCIA,CALLE,V,2,,,,,MADRID,MADRID,28038,NUMANCIA,PUENTE DE VALLECAS,444504,4472238,40.39701982,-3.655239798,,,,/contenido/entidadesYorganismos/ParquesJardines
5991635,Parque Cerro Águila,"Parque de carácter forestal, el cual destaca por su gran pinar homogéneo de pino piñonero y vegetación de bosque mediterráneo. Está atravesado en su mitad por el camino del cerro del Águila que va a desembocar al  I.E.S.E . de la Universidad de Navarra. En su parte este está limitado por un campo de golf. Existen numerosas mesas para uso y disfrute de los vecinos, así como zonas de merenderos y carteles informativos de la fauna y flora del lugar.",,,,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=129b315b7b3be210VgnVCM2000000c205a0aRCRD,CERRO DEL AGUILA,CAMINO,V,1,,,,,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,435517,4478403,40.45190771,-3.761757187,,,,/contenido/entidadesYorganismos/ParquesJardines
5979417,Parque Ciudad de los Ángeles,"Parque situado en una zona con gran densidad poblacional. Tiene dos paseos centrales adoquinados con alineaciones de  castaños de indias, que confluyen en un templete. El Parque está compuesto por superficies de césped con diferentes macizos de arbustos, una zona infantil, un parque para mayores y varias pistas deportivas. Dada su ubicación y características, este parque presenta un elevado número de usuarios.",,Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Templete,"Metro: Villaverde Bajo Cruce (linea 3)  Bus: 18, 126 y 86",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  36.696  m&sup2;  %     Especies predominantes (nombre común) con respecto a especies principales: Árboles.  N&ordm;  total de unidades arbóreas: 812 Plátano de sombra 12% Castaño de Indias 35% Ciruelo rojo 18% Ciprés de Arizónica 9%  Arbustos.   N&ordm;  total  de  unidades arbustivas: 4  Adelfa 75% Lilo 25%  Macizos arbustivos.  Superficie de macizos arbustivos:3.715  m&sup2;  Lilo 27% Cotoneaster 4% Espirea 3%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ca515ce64717e210VgnVCM2000000c205a0aRCRD,ANOETA,CALLE,V,14,,B,,,MADRID,MADRID,28041,LOS ANGELES,VILLAVERDE,440974,4467362,40.35285095,-3.696380773,,,,/contenido/entidadesYorganismos/ParquesJardines
5991699,Parque Cuesta del Galbán,"Parque Forestal con pendiente media que separa la zona de la Rosa de Luxemburgo en dos partes marcadas. En él se encuentran vegetación típica del bosque mediterráneo: encinas, pinos, esparragueras, y algunos árboles de carácter colonizador. Es una zona de paso para los vecinos residentes ya que se observan sendas marcadas por el uso continuo.",,,Bus: 160,Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie.  70.882  m&sup2;    % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 67.873 Pino piñonero 38% Encina 29% Olmo de Siberia 8%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c37e65ba3d3be210VgnVCM2000000c205a0aRCRD,GALBAN,CUESTA,V,2,,,,,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,434980,4478218,40.45019927,-3.768070615,,,,/contenido/entidadesYorganismos/ParquesJardines
6457169,Parque Cuña Verde de Vicálvaro. Zona A,"Parque periurbano situado en el extremo noroeste de Vicálvaro con amplias zonas caninas, pistas deportivas y de patinaje, zonas infantiles y un jardín para ciegos con numerosas especies arbustivas aromáticas etiquetadas en braille.",,Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas.,Metro: Vicálvaro (linea 9)  Bus: E3,Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie. 41.293  m&sup2;    % Especies predominantes (nombre común) con respecto a especies principales: Árboles.  N&ordm;  total de unidades arbóreas: 526  Sófora 25% Pino piñonero 14% Olmo de Siberia 12% Castaño de Indias 9%  Arbustos.   N&ordm;  total de unidades arbustivas: 7  Rosa de Siria 72% Fotinia 14% Manzano 14%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.731  m&sup2;  Rosa 35% Enebro de Pfitzer 9% Pitosporo 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=402f9191ce6b7310VgnVCM2000000c205a0aRCRD,DAROCA,AVENIDA,V,300,,,,,MADRID,MADRID,28032,AMBROZ,VICALVARO,447672,4473622,40.4096933,-3.61802544,,,,/contenido/entidadesYorganismos/ParquesJardines
5984224,Parque Cuña Verde de Vicálvaro. Zona B,"Parque periurbano de transición entre las edificaciones de Vicálvaro y las autopistas periféricas M-40 y Radial 3. Dispone de zonas ajardinadas, arbolado, rosaleda, jardín de plantas aromáticas, praderas naturales y una lámina de agua. El parque está dotado de varias zonas deportivas, un auditorio, una zona infantil y de carril bici.",,Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Auditorios,"Metro: San Cipriano (linea 9)  Bus: 4 , E3, 100",Conservación :Dirección General de Gestión del Agua y Zonas Verdes.Área de Gobierno de Medio Ambiente y Movilidad    Superficie.  115.119  m&sup2;       % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 1.133 Plátano de sombra 19% Pino piñonero 11% Ciruelo rojo 9% Ciprés común 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 27 Rosas 22% Glicina 10% Rosa de Siria 15%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.409  m&sup2;  Agracejo 26% Romero 11% Lilo 11%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2030b8c8d109e210VgnVCM2000000c205a0aRCRD,DAROCA,AVENIDA,V,299,,,,,MADRID,MADRID,28032,AMBROZ,VICALVARO,447768,4473578,40.40930296,-3.616890443,,,,/contenido/entidadesYorganismos/ParquesJardines
6010361,Parque Dalieda de San Francisco,"Jardín temático especializado, con una gran diversidad de variedades de Dalias, de gran importancia didáctica para deleite y disfrute de los ciudadanos. Situado en lo alto de una pequeña meseta, limita con la Iglesia de San Francisco el Grande. Cuenta además con una de las mejores vistas de la zona oeste de la ciudad.",,,"Bus: 3, 60 y 148.",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  4.242  m 2     % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 72 Liquidambar 24% Magnolio 21% Forsitias 14% Cerezo silvestre 11%  Arbustos   N&ordm;  total de unidades arbustivas: 4  Juniperos 100%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.082  m 2    Escalonia 17% Juniperos 17% Forsitias 12% Cotoneaster horizontal 11%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ffe7a3575e2ee210VgnVCM2000000c205a0aRCRD,GRAN VIA DE SAN FRANCISCO,AVENIDA,V,29,,,,,MADRID,MADRID,28005,PALACIO,CENTRO,439682,4473399,40.40714274,-3.712166616,,,,/contenido/entidadesYorganismos/ParquesJardines/ColeccionesBotanicas
5982087,Parque Dehesa de la Villa,"La Dehesa de la Villa está situada al noroeste de la ciudad de Madrid, junto a Ciudad Universitaria. Su principal característica es que mantiene su condición de bosque, con espacios ajardinados en las zonas colindantes a los espacios urbanos, donde podemos destacar las plantaciones de cedros.  En tiempos de Isabel  II  se comenzó la repoblación con pinos, principalmente piñoneros y carrascos, actualmente los más comunes del parque. También hay almendros, sobre todo amargos, y acacias, habituales sobre todo cerca de la calle Francos Rodríguez.  En las vaguadas húmedas aparecen chopos, fresnos y olmos. En las zonas ajardinadas se encuentran cedros y ciruelos de Pissardii. El sustrato arbustivo está principalmente compuesto por jaras, retamas, romero y zarzamoras, entre otras.  La Dehesa de la Villa tiene una importante variedad de avifauna; se han avistado en ella más de 70 especies de aves, lo que la convierte en una joya dentro de todos los parques de Madrid. Los vecinos y usuarios la perciben como un auténtico bosque dentro de la ciudad.",,Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Puntos de información ambiental  Carril Bici  Kioscos,"Metro: Francos Rodriguez y Valdezarza (línea 7).  Bus: 44, 64, 82, 126, 127 y 132",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  645.309   m 2     % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.     N&ordm;      total de unidades arbóreas: 9240   Pino piñonero 56% Pino carrasco 8% Almendro 7% Olmo de Siberia 4%  Arbustos.   N&ordm;  total de unidades arbustivas :  481 Espirea 12% Adelfa 9% Tuya 9%  Macizos arbustivos.  Superficie total de macizos arbustivos:17.580 m 2   Jara 10% Romero 9% Jara pringosa 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2e013a90fb7e210VgnVCM2000000c205a0aRCRD,DEHESA DE LA VILLA,CARRETERA,V,1,,,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439002,4479070,40.45817982,-3.720725312,,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos
5987289,Parque Duque de Ahumada,Parque urbano interbloques situado en el Casco Histórico de Vicálvaro. Vertebrado longitudinalmente con paseos de adoquín que definen praderas. Alineaciones de pinos y plátanos.    Otras denominaciones   Parque de Ambroz,,Zonas infantiles  Zonas caninas,"Metro: San Cipriano (línea 9)   Bus: 4 , 106",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  5248  m 2     % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  de unidades arbóreas: 112 Pino piñonero 40% Plátano de sombra 35% Aligustre del Japón 36% Arce negundo 8%  Arbustos.   N&ordm;  de unidades arbustivas: 112 Forsitia 83% Aligustre del Japón 17%  Macizos arbustivos.  Superficie de macizos arbustivos: 541  m 2   Adelfa 73% Pitosporo 15% Evónimo 5%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9445ff7fa5a9e210VgnVCM1000000b205a0aRCRD,LAGO VAN,CALLE,V,16,,,,,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,448669,4473077,40.40484579,-3.606231541,,,,/contenido/entidadesYorganismos/ParquesJardines
