 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA
10595869;Barrio de las letras;;1;0;;;2018-01-31 00:00:00.0;2018-01-31 23:59:00.0;11:00;Conoce la historia, arte y leyendas de Madrid, los monumentos y edificios más relevantes, así como los sucesos históricos acaecidos en el barrio donde convivieron autores como Cervantes, Góngora, Lope de Vega o Quevedo.   Lugar de encuentro:Teatro Español - Plaza Santa Ana;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ee727127f9f0610VgnVCM2000001f4a900aRCRD;Rutas culturales por Madrid;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a95c27127f9f0610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c53e3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Buenavista (Salamanca);443202;4476130;4.043.199.309.720.510;-3.670.929.243.543.710;SALAMANCA;/contenido/actividades/ExcursionesItinerariosVisitas;/usuario/Mayores
10595324;BarrocoGlam, cheese & wine;;0;1;L,M,X,J,V,S,D;;2018-01-24 00:00:00.0;2018-01-25 23:59:00.0;0:00;A las 20:30 horas.  Degustación y concierto a las 20:30 horas.   El público podrá disfrutar de una peculiar actuación teatral y musical a cargo de Ars Divina, que la Quesería Cultivo acompañará con una interpretación de la evolución del saber hacer de los elaboradores de queso y una degustación de quesos de autor nacionales maridados con vino. Una experiencia sensorial de primer nivel que inicia la programación de Gastrocultura en Conde Duque.   Ars Divina. Creadores de un estilo artístico con personalidad e identidad propia, el Barroco Glam, Ars Divina nos propone una revisión y lectura del legado histórico del Siglo de Oro español a partir de una fusión fascinante de disciplinas artísticas. La fórmula artística que proponen José Ignacio Delgado y Olaya Hernando cabalga entre el teatro y la música que, aunque fundada en el Primer Barroco, tiene netas influencias de otras corrientes artísticas clásicas y contemporáneas, como el Kabarett alemán, el teatro clásico japonés o las músicas del siglo  XX .   Importe:    20 euros, tarifa completa  18 euros, tarifa reducida    Venta de localidades    Taquilla de Conde Duque   http://www.condeduquemadrid.es;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b9fc01dff8f0610VgnVCM2000001f4a900aRCRD;Gastrofestival. Gastrocultura en Conde Duque;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=175342560bae0610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Conde Duque;439869;4475716;4.042.802.889.001.870;-3.710.182.353.581.840;CENTRO;/contenido/actividades/Gastronomia;
7644570;Batalla de rap 'The world music';;1;0;;;2018-01-27 00:00:00.0;2018-01-27 23:59:00.0;12:00;Concierto juvenil con diferentes batallas de rap.       Celebración:  sábado 27 de enero a las 12 horas.   Periodo de inscripción:  ?consultar con la organización.   Número de plazas:  hasta completar aforo.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a9ccd029d4c98410VgnVCM1000000b205a0aRCRD;Actividades en el centro juvenil 'El Sitio de mi recreo' (Villa de Vallecas). Enero 2018;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17508a5b3ffd1410VgnVCM1000000b205a0aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD;Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas);447744;4470274;4.037.953.682.427.190;-3.616.901.585.603.180;VILLA DE VALLECAS;/contenido/actividades/Musica/RapHipHop;/usuario/Jovenes
10586837;Batman, la lego película;;1;0;;;2018-02-02 00:00:00.0;2018-02-02 23:59:00.0;18:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a1e3c74517b0610VgnVCM1000001d4a900aRCRD;Cine infantil en Ana María Matute;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=260e3c74517b0610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Ana María Matute (Carabanchel);438946;4472344;403.975.850.662.447;-37.207.386.328.562.300;CARABANCHEL;/contenido/actividades/CineActividadesAudiovisuales;/usuario/Niños
10589335;Bebecuentos con Carlos Alba;;1;0;;;2018-02-08 00:00:00.0;2018-02-08 23:59:00.0;17:30;Para bebés de 9 a 36 meses.  Dos pases, a las 17:30  y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef470d8df95d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Francisco Ayala (Vicálvaro);447388;4472529;4.039.982.891.410.400;-3.621.281.890.570.370;VICALVARO;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10589327;Bebecuentos con Carlos Alba;;1;0;;;2018-02-15 00:00:00.0;2018-02-15 23:59:00.0;17:30;Para bebés de 9 a 36 meses.  Dos pases, a las 17:30  y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aca40d8df95d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f0e3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Aluche (Latina);435929;4472190;4.039.597.072.367.930;-37.562.716.852.987.800;LATINA;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10589413;Bebecuentos con Carlos Alba;;1;0;;;2018-03-08 00:00:00.0;2018-03-08 23:59:00.0;17:30;Para bebés de 9 a 36 meses.  Dos pases, a las 17:30  y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=21ddf6efa26d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal);445680;4475825;4.042.941.133.441.140;-36.416.899.839.787.600;CIUDAD LINEAL;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10589404;Bebecuentos con Carlos Alba;;1;0;;;2018-03-24 00:00:00.0;2018-03-24 23:59:00.0;12:00;Para bebés de 9 a 36 meses.  Dos pases, a las 12 y a las 12:30 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c7bf6efa26d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);439884;4474170;4.041.410.290.844.660;-37.098.591.212.735.800;CENTRO;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10589403;Bebecuentos con Carlos Alba;;1;0;;;2018-03-23 00:00:00.0;2018-03-23 23:59:00.0;17:30;Para bebés de 9 a 36 meses.  Dos pases, a las 17:30  y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=078af6efa26d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Gabriel García Márquez (Usera);440582;4468910;40.366.768.324.753.400;-3.701.141.063.083.800;USERA;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10589409;Bebecuentos con Cía arte Zaguán;;1;0;;;2018-03-19 00:00:00.0;2018-03-19 23:59:00.0;17:30;Para bebés de 9 a 36 meses.  Dos pases, a las 17:30  y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df1df6efa26d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);440755;4475555;40.426.642.215.368.100;-3.699.722.994.908.340;CENTRO;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10589340;Bebecuentos con Marta Guijarro;;1;0;;;2018-02-28 00:00:00.0;2018-02-28 23:59:00.0;17:30;Para bebés de 6 a 36 meses.  Dos pases, a las 17:30  y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.   Entrada libre hasta completar aforo: máximo 10 bebés por sesión   acompañados de su mamá o papá.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=db48840bc06d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Gloria Fuertes (Barajas);449770;4479254;4.046.055.947.228.690;-35.937.461.811.785.300;BARAJAS;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10589395;Bebecuentos con Roberto Mezquita;;1;0;;;2018-03-09 00:00:00.0;2018-03-09 23:59:00.0;17:30;Para bebés de 9 a 36 meses.  Dos pases, a las 17:30  y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df48f6efa26d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Ana María Matute (Carabanchel);438946;4472344;403.975.850.662.447;-37.207.386.328.562.300;CARABANCHEL;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10582995;Bebecuentos: Chap, chap... !Plash! con Alicia Mohino;;1;0;;;2018-02-09 00:00:00.0;2018-02-09 23:59:00.0;17:30;Alicia Mohino ofrecerá un espectáculo de color y sonidos para los bebés y papás que les acompañan.  Una manera de dar a conocer a los pequeños el mundo de los libros y las bibliotecas.   Para bebés de 9 a 36 meses.  Dos pases, a las 17:30 y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=582c7e9e7b290610VgnVCM1000001d4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Gabriel García Márquez (Usera);440582;4468910;40.366.768.324.753.400;-3.701.141.063.083.800;USERA;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10582994;Bebecuentos: Cucutrás con Primigenius;;1;0;;;2018-01-31 00:00:00.0;2018-01-31 23:59:00.0;17:30;Cuentos y cantos para los mas pequeños, para los mas grandes y para los del medio, peluches, juegos, juguetes y cachivaches sonoros.  Dos músicos y un narrador. Tres voces recreando el universo del folclore infantil (cucú cantaba la rana, barquito chiquitito, diez perritos...)  Para bebés de 9 a 36 meses.  Dos pases, a las 17:30 y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d82a7e9e7b290610VgnVCM1000001d4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal María Lejárraga (Hortaleza);444571;4482605;4.049.041.562.546.540;-3.655.356.751.728.000;HORTALEZA;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10582751;Bebecuentos: Cuentos grandes y chiquitos con Nelson Calderón;;1;0;;;2018-02-10 00:00:00.0;2018-02-10 23:59:00.0;12:00;Cuentos? cuentos? cuentos? eso les traigo, historias de animalitos, como la de don perrito y sus aventuras en el parque, o la de la tortuga correlona, más veloz que un autobús. También tendremos colores y hasta cuentos con sabores.      Para bebés de 9 a 36 meses.  Dos pases, a las 12 y a las 12:30 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6312486b1f190610VgnVCM1000001d4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);439884;4474170;4.041.410.290.844.660;-37.098.591.212.735.800;CENTRO;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10589355;Bebecuentos: Cuentos para jugar...bebés con Anahí Muñoz;;1;0;;;2018-02-20 00:00:00.0;2018-02-20 23:59:00.0;17:30;Anahí Muñoz nos trae una propuesta en donde la palabra nos invita a jugar, a sorprendernos y a disfrutar.  Para bebés de 9 a 36 meses.  Dos pases, a las 17:30  y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e8a840bc06d0610VgnVCM2000001f4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán);439865;4478987;4.045.749.513.485.950;-3.710.539.712.535.910;TETUAN;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10579125;Bebecuentos: Las gallinas contadoras con Volvoreta;;1;0;;;2018-01-26 00:00:00.0;2018-01-26 23:59:00.0;17:30;Volvoreta ofrecerá un espectáculo de color y sonidos para los bebés y papás que les acompañan.  Una manera de dar a conocer a los pequeños el mundo de los libros y las bibliotecas.   Para bebés de 9 a 36 meses.  Dos pases, a las 17:30 y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4542b4319e370610VgnVCM1000001d4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Ana María Matute (Carabanchel);438946;4472344;403.975.850.662.447;-37.207.386.328.562.300;CARABANCHEL;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10582771;Bebecuentos: Las gallinas contadoras con Volvoreta;;1;0;;;2018-02-23 00:00:00.0;2018-02-23 23:59:00.0;17:30;Volvoreta ofrecerá un espectáculo de color y sonidos para los bebés y papás que les acompañan.  Una manera de dar a conocer a los pequeños el mundo de los libros y las bibliotecas.   Para bebés de 9 a 36 meses.  Dos pases, a las 17:30 y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fdf5486b1f190610VgnVCM1000001d4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Ana María Matute (Carabanchel);438946;4472344;403.975.850.662.447;-37.207.386.328.562.300;CARABANCHEL;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10582829;Bebecuentos: Las gallinas contadoras con Volvoreta;;1;0;;;2018-03-05 00:00:00.0;2018-03-05 23:59:00.0;17:30;Volvoreta ofrecerá un espectáculo de color y sonidos para los bebés y papás que les acompañan.  Una manera de dar a conocer a los pequeños el mundo de los libros y las bibliotecas.   Para bebés de 9 a 36 meses.  Dos pases, a las 17:30 y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c20c8c5d13290610VgnVCM1000001d4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);440755;4475555;40.426.642.215.368.100;-3.699.722.994.908.340;CENTRO;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10582830;Bebecuentos: Las gallinas contadoras con Volvoreta;;1;0;;;2018-03-13 00:00:00.0;2018-03-13 23:59:00.0;17:30;Volvoreta ofrecerá un espectáculo de color y sonidos para los bebés y papás que les acompañan.  Una manera de dar a conocer a los pequeños el mundo de los libros y las bibliotecas.   Para bebés de 9 a 36 meses.  Dos pases, a las 17:30 y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4bbc8c5d13290610VgnVCM1000001d4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán);439865;4478987;4.045.749.513.485.950;-3.710.539.712.535.910;TETUAN;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
10582831;Bebecuentos: Las gallinas contadoras con Volvoreta;;1;0;;;2018-03-15 00:00:00.0;2018-03-15 23:59:00.0;17:30;Volvoreta ofrecerá un espectáculo de color y sonidos para los bebés y papás que les acompañan.  Una manera de dar a conocer a los pequeños el mundo de los libros y las bibliotecas.   Para bebés de 9 a 36 meses.  Dos pases, a las 17:30 y a las 18 horas.   Recogida de invitaciones en la biblioteca, consulte en el mostrador.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0cbc8c5d13290610VgnVCM1000001d4a900aRCRD;Bebecuentos en las bibliotecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95c1f500d625e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67e03d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Vicálvaro;448466;4473127;40.405.283.650.744.300;-36.086.278.232.922.800;VICALVARO;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños,/usuario/Familias
