Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA
21/10/2017;14:00;0,25;"Muy buena / ";0,31;7;19;Muy buena / Oso ona;30;28;Muy buena / Oso ona;18;Muy buena / Oso ona
21/10/2017;13:00;0,33;"Muy buena / ";0,31;19;31;Muy buena / Oso ona;59;12;Muy buena / Oso ona;5;Muy buena / Oso ona
21/10/2017;12:00;0,32;"Muy buena / ";0,3;21;33;Muy buena / Oso ona;65;6;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;11:00;0,34;"Muy buena / ";0,29;19;36;Muy buena / Oso ona;65;10;Muy buena / Oso ona;0;Muy buena / Oso ona
21/10/2017;10:00;0,36;"Muy buena / ";0,27;17;40;Muy buena / Oso ona;66;18;Muy buena / Oso ona;3;Muy buena / Oso ona
21/10/2017;09:00;0,37;"Muy buena / ";0,25;21;43;Muy buena / Oso ona;75;18;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;08:00;0,28;"Muy buena / ";0,23;9;21;Muy buena / Oso ona;34;21;Muy buena / Oso ona;5;Muy buena / Oso ona
21/10/2017;07:00;0,26;"Muy buena / ";0,23;7;17;Muy buena / Oso ona;27;25;Muy buena / Oso ona;9;Muy buena / Oso ona
21/10/2017;06:00;0,24;"Muy buena / ";0,22;5;10;Muy buena / Oso ona;17;28;Muy buena / Oso ona;10;Muy buena / Oso ona
21/10/2017;05:00;0,22;"Muy buena / ";0,23;2;7;Muy buena / Oso ona;10;28;Muy buena / Oso ona;10;Muy buena / Oso ona
21/10/2017;04:00;0,23;"Muy buena / ";0,23;1;6;Muy buena / Oso ona;8;33;Muy buena / Oso ona;14;Muy buena / Oso ona
21/10/2017;03:00;0,22;"Muy buena / ";0,26;2;8;Muy buena / Oso ona;10;5;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;02:00;0,21;"Muy buena / ";0,33;2;10;Muy buena / Oso ona;13;4;Muy buena / Oso ona;12;Muy buena / Oso ona
21/10/2017;01:00;0,21;"Muy buena / ";0,39;2;14;Muy buena / Oso ona;17;4;Muy buena / Oso ona;13;Muy buena / Oso ona
20/10/2017;24:00;0,22;"Muy buena / ";0,42;2;19;Muy buena / Oso ona;22;2;Muy buena / Oso ona;3;Muy buena / Oso ona
20/10/2017;23:00;0,24;"Muy buena / ";0,41;3;19;Muy buena / Oso ona;23;2;Muy buena / Oso ona;0;Muy buena / Oso ona
20/10/2017;22:00;0,26;"Muy buena / ";0,43;4;27;Muy buena / Oso ona;33;3;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;21:00;0,29;"Muy buena / ";0,43;6;36;Muy buena / Oso ona;45;4;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;20:00;0,43;"Muy buena / ";0,44;24;45;Muy buena / Oso ona;82;14;Muy buena / Oso ona;10;Muy buena / Oso ona
20/10/2017;19:00;0,68;"Muy buena / ";0,46;55;56;Muy buena / Oso ona;140;28;Muy buena / Oso ona;24;Muy buena / Oso ona
20/10/2017;18:00;0,65;"Muy buena / ";0,42;41;51;Muy buena / Oso ona;113;15;Muy buena / Oso ona;22;Muy buena / Oso ona
20/10/2017;17:00;0,42;"Muy buena / ";0,39;22;46;Muy buena / Oso ona;80;2;Muy buena / Oso ona;8;Muy buena / Oso ona
20/10/2017;16:00;0,36;"Muy buena / ";0,42;17;27;Muy buena / Oso ona;53;2;Muy buena / Oso ona;6;Muy buena / Oso ona
20/10/2017;15:00;0,38;"Muy buena / ";0,45;13;24;Muy buena / Oso ona;44;10;Muy buena / Oso ona;8;Muy buena / Oso ona
20/10/2017;14:00;0,28;"Muy buena / ";0,44;12;19;Muy buena / Oso ona;37;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
20/10/2017;13:00;0,33;"Muy buena / ";0,45;24;26;Muy buena / Oso ona;62;;Sin datos / Daturik gabe;0;Muy buena / Oso ona
20/10/2017;12:00;0,56;"Muy buena / ";0,43;59;47;Muy buena / Oso ona;136;;Sin datos / Daturik gabe;0;Muy buena / Oso ona
20/10/2017;11:00;0,42;"Muy buena / ";0,39;57;46;Muy buena / Oso ona;132;23;Muy buena / Oso ona;2;Muy buena / Oso ona
20/10/2017;10:00;0,41;"Muy buena / ";0,37;53;43;Muy buena / Oso ona;125;21;Muy buena / Oso ona;9;Muy buena / Oso ona
20/10/2017;09:00;0,59;"Muy buena / ";0,35;44;43;Muy buena / Oso ona;110;23;Muy buena / Oso ona;14;Muy buena / Oso ona
20/10/2017;08:00;;"Sin datos / ";0,3;45;42;Muy buena / Oso ona;110;15;Muy buena / Oso ona;8;Muy buena / Oso ona
20/10/2017;07:00;0,34;"Muy buena / ";0,26;20;41;Muy buena / Oso ona;71;13;Muy buena / Oso ona;2;Muy buena / Oso ona
20/10/2017;06:00;0,33;"Muy buena / ";0,25;22;37;Muy buena / Oso ona;69;9;Muy buena / Oso ona;0;Muy buena / Oso ona
20/10/2017;05:00;0,23;"Muy buena / ";0,25;9;25;Muy buena / Oso ona;39;11;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;04:00;0,23;"Muy buena / ";0,27;6;23;Muy buena / Oso ona;32;10;Muy buena / Oso ona;6;Muy buena / Oso ona
20/10/2017;03:00;0,23;"Muy buena / ";0,31;5;23;Muy buena / Oso ona;30;12;Muy buena / Oso ona;12;Muy buena / Oso ona
20/10/2017;02:00;0,23;"Muy buena / ";0,34;4;22;Muy buena / Oso ona;28;12;Muy buena / Oso ona;8;Muy buena / Oso ona
20/10/2017;01:00;0,24;"Muy buena / ";0,37;4;22;Muy buena / Oso ona;28;8;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;24:00;0,26;"Muy buena / ";0,39;5;24;Muy buena / Oso ona;31;9;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;23:00;0,27;"Muy buena / ";0,38;5;24;Muy buena / Oso ona;31;9;Muy buena / Oso ona;2;Muy buena / Oso ona
19/10/2017;22:00;0,31;"Muy buena / ";0,38;7;29;Muy buena / Oso ona;40;13;Muy buena / Oso ona;4;Muy buena / Oso ona
19/10/2017;21:00;0,4;"Muy buena / ";0,38;16;39;Muy buena / Oso ona;63;17;Muy buena / Oso ona;8;Muy buena / Oso ona
19/10/2017;20:00;0,48;"Muy buena / ";0,36;24;51;Muy buena / Oso ona;88;17;Muy buena / Oso ona;6;Muy buena / Oso ona
19/10/2017;19:00;0,44;"Muy buena / ";0,34;14;50;Muy buena / Oso ona;71;22;Muy buena / Oso ona;15;Muy buena / Oso ona
19/10/2017;18:00;0,44;"Muy buena / ";0,33;17;47;Muy buena / Oso ona;72;24;Muy buena / Oso ona;19;Muy buena / Oso ona
19/10/2017;17:00;0,38;"Muy buena / ";0,32;10;34;Muy buena / Oso ona;50;17;Muy buena / Oso ona;12;Muy buena / Oso ona
19/10/2017;16:00;0,28;"Muy buena / ";0,35;7;16;Muy buena / Oso ona;27;15;Muy buena / Oso ona;6;Muy buena / Oso ona
19/10/2017;15:00;0,29;"Muy buena / ";0,38;8;14;Muy buena / Oso ona;25;12;Muy buena / Oso ona;7;Muy buena / Oso ona
19/10/2017;14:00;0,3;"Muy buena / ";0,4;9;17;Muy buena / Oso ona;30;11;Muy buena / Oso ona;5;Muy buena / Oso ona
19/10/2017;13:00;0,29;"Muy buena / ";0,41;11;20;Muy buena / Oso ona;37;15;Muy buena / Oso ona;9;Muy buena / Oso ona
19/10/2017;12:00;0,31;"Muy buena / ";0,41;17;24;Muy buena / Oso ona;50;7;Muy buena / Oso ona;4;Muy buena / Oso ona
19/10/2017;11:00;0,36;"Muy buena / ";0,41;29;33;Muy buena / Oso ona;77;2;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;10:00;0,37;"Muy buena / ";0,4;35;42;Muy buena / Oso ona;96;15;Muy buena / Oso ona;7;Muy buena / Oso ona
19/10/2017;09:00;0,59;"Muy buena / ";0,39;35;46;Muy buena / Oso ona;100;25;Muy buena / Oso ona;13;Muy buena / Oso ona
19/10/2017;08:00;0,53;"Muy buena / ";0,35;45;58;Muy buena / Oso ona;127;29;Muy buena / Oso ona;7;Muy buena / Oso ona
19/10/2017;07:00;0,46;"Muy buena / ";0,33;32;58;Muy buena / Oso ona;107;8;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;06:00;0,36;"Muy buena / ";0,3;28;50;Muy buena / Oso ona;93;9;Muy buena / Oso ona;6;Muy buena / Oso ona
19/10/2017;05:00;0,31;"Muy buena / ";0,3;14;29;Muy buena / Oso ona;50;11;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;04:00;0,29;"Muy buena / ";0,31;4;22;Muy buena / Oso ona;29;9;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;03:00;0,28;"Muy buena / ";0,34;2;20;Muy buena / Oso ona;23;9;Muy buena / Oso ona;8;Muy buena / Oso ona
19/10/2017;02:00;0,29;"Muy buena / ";0,36;2;24;Muy buena / Oso ona;27;9;Muy buena / Oso ona;7;Muy buena / Oso ona
19/10/2017;01:00;0,29;"Muy buena / ";0,39;2;16;Muy buena / Oso ona;19;8;Muy buena / Oso ona;4;Muy buena / Oso ona
18/10/2017;24:00;0,31;"Muy buena / ";0,41;2;18;Muy buena / Oso ona;21;6;Muy buena / Oso ona;3;Muy buena / Oso ona
18/10/2017;23:00;0,3;"Muy buena / ";0,43;3;14;Muy buena / Oso ona;19;5;Muy buena / Oso ona;5;Muy buena / Oso ona
18/10/2017;22:00;0,35;"Muy buena / ";0,45;6;22;Muy buena / Oso ona;31;11;Muy buena / Oso ona;7;Muy buena / Oso ona
18/10/2017;21:00;0,4;"Muy buena / ";0,44;16;39;Muy buena / Oso ona;64;17;Muy buena / Oso ona;9;Muy buena / Oso ona
18/10/2017;20:00;0,46;"Muy buena / ";0,43;40;54;Muy buena / Oso ona;116;14;Muy buena / Oso ona;9;Muy buena / Oso ona
18/10/2017;19:00;0,47;"Muy buena / ";0,43;35;56;Muy buena / Oso ona;109;13;Muy buena / Oso ona;10;Muy buena / Oso ona
18/10/2017;18:00;0,45;"Muy buena / ";0,42;22;59;Muy buena / Oso ona;92;20;Muy buena / Oso ona;8;Muy buena / Oso ona
18/10/2017;17:00;0,49;"Muy buena / ";0,41;30;66;Muy buena / Oso ona;112;20;Muy buena / Oso ona;12;Muy buena / Oso ona
18/10/2017;16:00;0,55;"Muy buena / ";0,4;60;75;Muy buena / Oso ona;167;14;Muy buena / Oso ona;4;Muy buena / Oso ona
18/10/2017;15:00;0,42;"Muy buena / ";0,4;24;38;Muy buena / Oso ona;75;13;Muy buena / Oso ona;6;Muy buena / Oso ona
18/10/2017;14:00;0,32;"Muy buena / ";0,43;7;23;Muy buena / Oso ona;34;23;Muy buena / Oso ona;15;Muy buena / Oso ona
18/10/2017;13:00;0,32;"Muy buena / ";0,48;9;18;Muy buena / Oso ona;32;30;Muy buena / Oso ona;19;Muy buena / Oso ona
18/10/2017;12:00;0,42;"Muy buena / ";0,49;26;32;Muy buena / Oso ona;72;20;Muy buena / Oso ona;5;Muy buena / Oso ona
18/10/2017;11:00;0,43;"Muy buena / ";0,49;38;45;Muy buena / Oso ona;103;18;Muy buena / Oso ona;2;Muy buena / Oso ona
18/10/2017;10:00;0,38;"Muy buena / ";0,49;27;39;Muy buena / Oso ona;80;14;Muy buena / Oso ona;3;Muy buena / Oso ona
18/10/2017;09:00;0,4;"Muy buena / ";0,52;26;34;Muy buena / Oso ona;74;23;Muy buena / Oso ona;17;Muy buena / Oso ona
18/10/2017;08:00;0,5;"Muy buena / ";0,54;36;48;Muy buena / Oso ona;102;35;Muy buena / Oso ona;20;Muy buena / Oso ona
18/10/2017;07:00;0,73;"Muy buena / ";0,55;117;56;Muy buena / Oso ona;236;46;Buena / Ona;25;Muy buena / Oso ona
18/10/2017;06:00;0,7;"Muy buena / ";0,55;110;45;Muy buena / Oso ona;213;29;Muy buena / Oso ona;17;Muy buena / Oso ona
18/10/2017;05:00;0,41;"Muy buena / ";0,56;24;27;Muy buena / Oso ona;63;24;Muy buena / Oso ona;20;Muy buena / Oso ona
18/10/2017;04:00;0,41;"Muy buena / ";0,62;5;16;Muy buena / Oso ona;23;36;Muy buena / Oso ona;25;Muy buena / Oso ona
18/10/2017;03:00;0,49;"Muy buena / ";0,65;2;10;Muy buena / Oso ona;13;54;Buena / Ona;37;Buena / Ona
18/10/2017;02:00;0,57;"Muy buena / ";0,63;3;9;Muy buena / Oso ona;13;59;Buena / Ona;43;Mejorable / Hobetzeko modukoa
18/10/2017;01:00;0,58;"Muy buena / ";0,6;1;9;Muy buena / Oso ona;11;65;Mejorable / Hobetzeko modukoa;36;Buena / Ona
17/10/2017;24:00;0,67;"Muy buena / ";0,57;2;11;Muy buena / Oso ona;13;69;Mejorable / Hobetzeko modukoa;37;Buena / Ona
17/10/2017;23:00;0,73;"Muy buena / ";0,53;2;11;Muy buena / Oso ona;13;80;Mejorable / Hobetzeko modukoa;44;Mejorable / Hobetzeko modukoa
17/10/2017;22:00;0,78;"Muy buena / ";0,47;1;9;Muy buena / Oso ona;11;77;Mejorable / Hobetzeko modukoa;41;Mejorable / Hobetzeko modukoa
17/10/2017;21:00;0,81;"Muy buena / ";0,4;3;12;Muy buena / Oso ona;16;53;Buena / Ona;24;Muy buena / Oso ona
17/10/2017;20:00;0,6;"Muy buena / ";0,34;5;13;Muy buena / Oso ona;20;64;Mejorable / Hobetzeko modukoa;33;Buena / Ona
17/10/2017;19:00;0,37;"Muy buena / ";0,29;5;20;Muy buena / Oso ona;27;48;Buena / Ona;22;Muy buena / Oso ona
17/10/2017;18:00;0,31;"Muy buena / ";0,27;7;42;Muy buena / Oso ona;53;35;Muy buena / Oso ona;11;Muy buena / Oso ona
17/10/2017;17:00;0,4;"Muy buena / ";0,27;24;61;Muy buena / Oso ona;97;27;Muy buena / Oso ona;12;Muy buena / Oso ona
17/10/2017;16:00;0,26;"Muy buena / ";0,24;7;44;Muy buena / Oso ona;54;29;Muy buena / Oso ona;13;Muy buena / Oso ona
17/10/2017;15:00;0,23;"Muy buena / ";0,24;6;34;Muy buena / Oso ona;43;28;Muy buena / Oso ona;17;Muy buena / Oso ona
17/10/2017;14:00;0,22;"Muy buena / ";0,24;6;29;Muy buena / Oso ona;38;19;Muy buena / Oso ona;12;Muy buena / Oso ona
17/10/2017;13:00;0,3;"Muy buena / ";0,3;12;30;Muy buena / Oso ona;49;20;Muy buena / Oso ona;13;Muy buena / Oso ona
17/10/2017;12:00;0,21;"Muy buena / ";0,31;7;26;Muy buena / Oso ona;36;32;Muy buena / Oso ona;19;Muy buena / Oso ona
17/10/2017;11:00;;"Sin datos / ";0,32;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
17/10/2017;10:00;0,28;"Muy buena / ";0,32;11;26;Muy buena / Oso ona;43;19;Muy buena / Oso ona;6;Muy buena / Oso ona
17/10/2017;09:00;0,24;"Muy buena / ";0,31;11;33;Muy buena / Oso ona;49;19;Muy buena / Oso ona;9;Muy buena / Oso ona
17/10/2017;08:00;0,24;"Muy buena / ";0,31;12;31;Muy buena / Oso ona;50;11;Muy buena / Oso ona;2;Muy buena / Oso ona
17/10/2017;07:00;0,24;"Muy buena / ";0,32;13;35;Muy buena / Oso ona;55;13;Muy buena / Oso ona;5;Muy buena / Oso ona
17/10/2017;06:00;0,63;"Muy buena / ";0,33;148;68;Muy buena / Oso ona;295;18;Muy buena / Oso ona;8;Muy buena / Oso ona
17/10/2017;05:00;0,34;"Muy buena / ";0,3;29;35;Muy buena / Oso ona;80;25;Muy buena / Oso ona;15;Muy buena / Oso ona
17/10/2017;04:00;0,29;"Muy buena / ";0,3;25;29;Muy buena / Oso ona;66;27;Muy buena / Oso ona;9;Muy buena / Oso ona
17/10/2017;03:00;0,27;"Muy buena / ";0,3;9;30;Muy buena / Oso ona;43;29;Muy buena / Oso ona;11;Muy buena / Oso ona
17/10/2017;02:00;0,25;"Muy buena / ";0,31;4;30;Muy buena / Oso ona;36;28;Muy buena / Oso ona;17;Muy buena / Oso ona
17/10/2017;01:00;0,25;"Muy buena / ";0,34;3;22;Muy buena / Oso ona;27;31;Muy buena / Oso ona;10;Muy buena / Oso ona
16/10/2017;24:00;0,26;"Muy buena / ";0,37;4;27;Muy buena / Oso ona;33;36;Muy buena / Oso ona;12;Muy buena / Oso ona
16/10/2017;23:00;0,33;"Muy buena / ";0,37;6;39;Muy buena / Oso ona;49;41;Buena / Ona;11;Muy buena / Oso ona
16/10/2017;22:00;0,34;"Muy buena / ";0,38;7;51;Muy buena / Oso ona;62;37;Muy buena / Oso ona;5;Muy buena / Oso ona
16/10/2017;21:00;0,36;"Muy buena / ";0,42;13;38;Muy buena / Oso ona;59;36;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;20:00;0,27;"Muy buena / ";0,42;4;13;Muy buena / Oso ona;19;40;Muy buena / Oso ona;9;Muy buena / Oso ona
16/10/2017;19:00;0,41;"Muy buena / ";0,42;11;32;Muy buena / Oso ona;50;48;Buena / Ona;12;Muy buena / Oso ona
16/10/2017;18:00;0,46;"Muy buena / ";0,41;19;39;Muy buena / Oso ona;68;49;Buena / Ona;16;Muy buena / Oso ona
16/10/2017;17:00;0,44;"Muy buena / ";0,38;15;32;Muy buena / Oso ona;56;44;Buena / Ona;10;Muy buena / Oso ona
16/10/2017;16:00;0,38;"Muy buena / ";0,36;18;27;Muy buena / Oso ona;54;49;Buena / Ona;20;Muy buena / Oso ona
16/10/2017;15:00;0,4;"Muy buena / ";0,35;14;22;Muy buena / Oso ona;43;92;Mejorable / Hobetzeko modukoa;;Sin datos / Daturik gabe
16/10/2017;14:00;0,67;"Muy buena / ";0,34;8;16;Muy buena / Oso ona;28;71;Mejorable / Hobetzeko modukoa;;Sin datos / Daturik gabe
16/10/2017;13:00;0,35;"Muy buena / ";0,29;9;20;Muy buena / Oso ona;33;24;Muy buena / Oso ona;16;Muy buena / Oso ona
16/10/2017;12:00;0,28;"Muy buena / ";0,27;13;30;Muy buena / Oso ona;50;22;Muy buena / Oso ona;7;Muy buena / Oso ona
16/10/2017;11:00;0,29;"Muy buena / ";0,26;16;27;Muy buena / Oso ona;51;15;Muy buena / Oso ona;0;Muy buena / Oso ona
16/10/2017;10:00;0,28;"Muy buena / ";0,24;11;30;Muy buena / Oso ona;46;20;Muy buena / Oso ona;6;Muy buena / Oso ona
16/10/2017;09:00;0,22;"Muy buena / ";0,23;7;27;Muy buena / Oso ona;38;22;Muy buena / Oso ona;10;Muy buena / Oso ona
16/10/2017;08:00;0,33;"Muy buena / ";0,23;14;40;Muy buena / Oso ona;62;25;Muy buena / Oso ona;12;Muy buena / Oso ona
16/10/2017;07:00;0,29;"Muy buena / ";0,21;17;39;Muy buena / Oso ona;66;23;Muy buena / Oso ona;12;Muy buena / Oso ona
16/10/2017;06:00;0,27;"Muy buena / ";0,2;12;32;Muy buena / Oso ona;50;23;Muy buena / Oso ona;11;Muy buena / Oso ona
16/10/2017;05:00;0,19;"Muy buena / ";0,19;4;13;Muy buena / Oso ona;19;23;Muy buena / Oso ona;12;Muy buena / Oso ona
16/10/2017;04:00;0,18;"Muy buena / ";0,2;1;9;Muy buena / Oso ona;12;27;Muy buena / Oso ona;14;Muy buena / Oso ona
16/10/2017;03:00;0,18;"Muy buena / ";0,22;1;7;Muy buena / Oso ona;9;26;Muy buena / Oso ona;13;Muy buena / Oso ona
16/10/2017;02:00;0,19;"Muy buena / ";0,24;1;8;Muy buena / Oso ona;10;23;Muy buena / Oso ona;10;Muy buena / Oso ona
16/10/2017;01:00;0,2;"Muy buena / ";0,25;1;8;Muy buena / Oso ona;10;23;Muy buena / Oso ona;11;Muy buena / Oso ona
15/10/2017;24:00;0,19;"Muy buena / ";0,27;1;8;Muy buena / Oso ona;10;20;Muy buena / Oso ona;7;Muy buena / Oso ona
15/10/2017;23:00;0,2;"Muy buena / ";0,27;1;10;Muy buena / Oso ona;13;21;Muy buena / Oso ona;7;Muy buena / Oso ona
15/10/2017;22:00;0,22;"Muy buena / ";0,28;1;10;Muy buena / Oso ona;12;23;Muy buena / Oso ona;7;Muy buena / Oso ona
15/10/2017;21:00;0,26;"Muy buena / ";0,29;3;20;Muy buena / Oso ona;25;26;Muy buena / Oso ona;12;Muy buena / Oso ona
15/10/2017;20:00;0,3;"Muy buena / ";0,29;3;33;Muy buena / Oso ona;37;29;Muy buena / Oso ona;18;Muy buena / Oso ona
15/10/2017;19:00;0,33;"Muy buena / ";0,29;3;40;Muy buena / Oso ona;45;38;Muy buena / Oso ona;27;Buena / Ona
15/10/2017;18:00;0,29;"Muy buena / ";0,29;3;35;Muy buena / Oso ona;39;42;Buena / Ona;23;Muy buena / Oso ona
15/10/2017;17:00;0,28;"Muy buena / ";0,29;5;34;Muy buena / Oso ona;41;34;Muy buena / Oso ona;10;Muy buena / Oso ona
15/10/2017;16:00;0,31;"Muy buena / ";0,29;15;31;Muy buena / Oso ona;54;29;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;15:00;0,29;"Muy buena / ";0,28;12;22;Muy buena / Oso ona;40;26;Muy buena / Oso ona;5;Muy buena / Oso ona
15/10/2017;14:00;0,23;"Muy buena / ";0,27;7;15;Muy buena / Oso ona;26;27;Muy buena / Oso ona;38;Buena / Ona
15/10/2017;13:00;0,28;"Muy buena / ";0,27;10;21;Muy buena / Oso ona;37;25;Muy buena / Oso ona;32;Buena / Ona
15/10/2017;12:00;0,28;"Muy buena / ";0,26;12;25;Muy buena / Oso ona;44;20;Muy buena / Oso ona;3;Muy buena / Oso ona
15/10/2017;11:00;0,32;"Muy buena / ";0,25;12;24;Muy buena / Oso ona;42;12;Muy buena / Oso ona;0;Muy buena / Oso ona
15/10/2017;10:00;0,32;"Muy buena / ";0,24;14;26;Muy buena / Oso ona;47;17;Muy buena / Oso ona;0;Muy buena / Oso ona
15/10/2017;09:00;0,29;"Muy buena / ";0,23;8;26;Muy buena / Oso ona;38;17;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;08:00;0,23;"Muy buena / ";0,22;2;19;Muy buena / Oso ona;22;20;Muy buena / Oso ona;11;Muy buena / Oso ona
15/10/2017;07:00;0,23;"Muy buena / ";0,22;1;19;Muy buena / Oso ona;21;20;Muy buena / Oso ona;6;Muy buena / Oso ona
15/10/2017;06:00;0,22;"Muy buena / ";0,23;2;15;Muy buena / Oso ona;18;20;Muy buena / Oso ona;11;Muy buena / Oso ona
15/10/2017;05:00;0,22;"Muy buena / ";0,25;1;14;Muy buena / Oso ona;16;22;Muy buena / Oso ona;11;Muy buena / Oso ona
15/10/2017;04:00;0,22;"Muy buena / ";0,31;1;18;Muy buena / Oso ona;20;24;Muy buena / Oso ona;12;Muy buena / Oso ona
15/10/2017;03:00;0,22;"Muy buena / ";0,37;1;13;Muy buena / Oso ona;15;23;Muy buena / Oso ona;13;Muy buena / Oso ona
15/10/2017;02:00;0,22;"Muy buena / ";0,44;1;12;Muy buena / Oso ona;14;22;Muy buena / Oso ona;11;Muy buena / Oso ona
15/10/2017;01:00;0,23;"Muy buena / ";0,5;2;20;Muy buena / Oso ona;23;26;Muy buena / Oso ona;9;Muy buena / Oso ona
14/10/2017;24:00;0,24;"Muy buena / ";0,55;14;28;Muy buena / Oso ona;49;25;Muy buena / Oso ona;12;Muy buena / Oso ona
14/10/2017;23:00;0,31;"Muy buena / ";0,53;8;33;Muy buena / Oso ona;45;22;Muy buena / Oso ona;11;Muy buena / Oso ona
14/10/2017;22:00;0,37;"Muy buena / ";0,57;9;34;Muy buena / Oso ona;48;23;Muy buena / Oso ona;3;Muy buena / Oso ona
14/10/2017;21:00;0,62;"Muy buena / ";0,59;44;53;Muy buena / Oso ona;121;27;Muy buena / Oso ona;1;Muy buena / Oso ona
14/10/2017;20:00;0,67;"Muy buena / ";0,57;38;64;Muy buena / Oso ona;123;34;Muy buena / Oso ona;20;Muy buena / Oso ona
14/10/2017;19:00;0,67;"Muy buena / ";0,56;29;65;Muy buena / Oso ona;110;54;Buena / Ona;37;Buena / Ona
14/10/2017;18:00;0,67;"Muy buena / ";0,52;48;61;Muy buena / Oso ona;134;72;Mejorable / Hobetzeko modukoa;41;Mejorable / Hobetzeko modukoa
14/10/2017;17:00;;"Sin datos / ";0,49;67;85;Muy buena / Oso ona;187;55;Buena / Ona;27;Buena / Ona
14/10/2017;16:00;0,48;"Muy buena / ";0,49;14;43;Muy buena / Oso ona;65;43;Buena / Ona;20;Muy buena / Oso ona
14/10/2017;15:00;0,6;"Muy buena / ";0,49;21;48;Muy buena / Oso ona;80;45;Buena / Ona;21;Muy buena / Oso ona
14/10/2017;14:00;0,46;"Muy buena / ";0,46;14;37;Muy buena / Oso ona;58;40;Muy buena / Oso ona;20;Muy buena / Oso ona
14/10/2017;13:00;0,51;"Muy buena / ";0,44;17;38;Muy buena / Oso ona;63;34;Muy buena / Oso ona;12;Muy buena / Oso ona
14/10/2017;12:00;0,56;"Muy buena / ";0,42;27;39;Muy buena / Oso ona;80;24;Muy buena / Oso ona;11;Muy buena / Oso ona
14/10/2017;11:00;0,45;"Muy buena / ";0,38;19;36;Muy buena / Oso ona;65;17;Muy buena / Oso ona;2;Muy buena / Oso ona
14/10/2017;10:00;0,46;"Muy buena / ";0,36;19;35;Muy buena / Oso ona;64;25;Muy buena / Oso ona;14;Muy buena / Oso ona
14/10/2017;09:00;0,43;"Muy buena / ";0,34;14;40;Muy buena / Oso ona;62;25;Muy buena / Oso ona;19;Muy buena / Oso ona
14/10/2017;08:00;0,43;"Muy buena / ";0,32;12;41;Muy buena / Oso ona;59;27;Muy buena / Oso ona;19;Muy buena / Oso ona
14/10/2017;07:00;0,35;"Muy buena / ";0,31;3;22;Muy buena / Oso ona;26;29;Muy buena / Oso ona;24;Muy buena / Oso ona
14/10/2017;06:00;0,32;"Muy buena / ";0,31;6;19;Muy buena / Oso ona;27;30;Muy buena / Oso ona;22;Muy buena / Oso ona
14/10/2017;05:00;0,33;"Muy buena / ";0,32;3;22;Muy buena / Oso ona;26;31;Muy buena / Oso ona;18;Muy buena / Oso ona
14/10/2017;04:00;0,29;"Muy buena / ";0,32;1;7;Muy buena / Oso ona;9;29;Muy buena / Oso ona;21;Muy buena / Oso ona
14/10/2017;03:00;0,3;"Muy buena / ";0,34;2;9;Muy buena / Oso ona;12;31;Muy buena / Oso ona;20;Muy buena / Oso ona
14/10/2017;02:00;0,28;"Muy buena / ";0,36;1;7;Muy buena / Oso ona;9;32;Muy buena / Oso ona;21;Muy buena / Oso ona
14/10/2017;01:00;0,29;"Muy buena / ";0,39;2;8;Muy buena / Oso ona;11;35;Muy buena / Oso ona;20;Muy buena / Oso ona
13/10/2017;24:00;0,28;"Muy buena / ";0,4;1;5;Muy buena / Oso ona;7;40;Muy buena / Oso ona;20;Muy buena / Oso ona
13/10/2017;23:00;0,36;"Muy buena / ";0,4;3;16;Muy buena / Oso ona;20;35;Muy buena / Oso ona;17;Muy buena / Oso ona
13/10/2017;22:00;0,38;"Muy buena / ";0,4;4;16;Muy buena / Oso ona;23;38;Muy buena / Oso ona;17;Muy buena / Oso ona
13/10/2017;21:00;0,39;"Muy buena / ";0,39;3;17;Muy buena / Oso ona;22;30;Muy buena / Oso ona;14;Muy buena / Oso ona
13/10/2017;20:00;0,43;"Muy buena / ";0,39;5;24;Muy buena / Oso ona;32;35;Muy buena / Oso ona;19;Muy buena / Oso ona
13/10/2017;19:00;0,44;"Muy buena / ";0,41;7;30;Muy buena / Oso ona;41;46;Buena / Ona;28;Buena / Ona
